dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1815-05-01,31.501,3.104,Surat,India,21.70N,73.56E
1815-06-01,28.162,1.756,Surat,India,21.70N,73.56E
1815-07-01,27.461,2.603,Surat,India,21.70N,73.56E
1815-08-01,26.537,1.651,Surat,India,21.70N,73.56E
1815-09-01,26.646,1.389,Surat,India,21.70N,73.56E
1815-10-01,24.538,2.726,Surat,India,21.70N,73.56E
1815-11-01,22.078,2.194,Surat,India,21.70N,73.56E
1815-12-01,18.616,2.066,Surat,India,21.70N,73.56E
1816-01-01,19.572,4.137,Surat,India,21.70N,73.56E
1816-02-01,19.639,2.122,Surat,India,21.70N,73.56E
1816-03-01,25.593,1.867,Surat,India,21.70N,73.56E
1816-04-01,29.299,3.511,Surat,India,21.70N,73.56E
1816-05-01,31.732,1.979,Surat,India,21.70N,73.56E
1816-06-01,29.612,2.059,Surat,India,21.70N,73.56E
1816-07-01,26.111,1.722,Surat,India,21.70N,73.56E
1816-08-01,25.774,1.154,Surat,India,21.70N,73.56E
1816-09-01,25.541,1.2,Surat,India,21.70N,73.56E
1816-10-01,23.744,4.986,Surat,India,21.70N,73.56E
1816-11-01,22.29,5.738,Surat,India,21.70N,73.56E
1816-12-01,19.08,1.755,Surat,India,21.70N,73.56E
1817-01-01,19.032,4.071,Surat,India,21.70N,73.56E
1817-02-01,22.509,2.55,Surat,India,21.70N,73.56E
1817-03-01,26.253,1.989,Surat,India,21.70N,73.56E
1817-04-01,29.971,1.928,Surat,India,21.70N,73.56E
1817-05-01,30.608,2.095,Surat,India,21.70N,73.56E
1817-06-01,28.766,1.748,Surat,India,21.70N,73.56E
1817-07-01,26.679,1.757,Surat,India,21.70N,73.56E
1817-08-01,26.741,1.683,Surat,India,21.70N,73.56E
1817-09-01,24.678,2.324,Surat,India,21.70N,73.56E
1817-10-01,24.223,2.502,Surat,India,21.70N,73.56E
1817-11-01,22.496,2.276,Surat,India,21.70N,73.56E
1817-12-01,18.628,2.771,Surat,India,21.70N,73.56E
1818-01-01,19.282,3.032,Surat,India,21.70N,73.56E
1818-02-01,21.33,2.031,Surat,India,21.70N,73.56E
1818-03-01,26.83,1.879,Surat,India,21.70N,73.56E
1818-04-01,31.113,4.696,Surat,India,21.70N,73.56E
1818-05-01,32.392,2.775,Surat,India,21.70N,73.56E
1818-06-01,30.794,3.58,Surat,India,21.70N,73.56E
1818-07-01,26.506,2.867,Surat,India,21.70N,73.56E
1818-08-01,25.701,1.836,Surat,India,21.70N,73.56E
1818-09-01,25.797,1.798,Surat,India,21.70N,73.56E
1818-10-01,24.449,2.066,Surat,India,21.70N,73.56E
1818-11-01,22.761,4.384,Surat,India,21.70N,73.56E
1818-12-01,19.539,1.697,Surat,India,21.70N,73.56E
1819-01-01,17.821,2.302,Surat,India,21.70N,73.56E
1819-02-01,21.149,2.919,Surat,India,21.70N,73.56E
1819-03-01,25.171,5.471,Surat,India,21.70N,73.56E
1819-04-01,29.127,1.584,Surat,India,21.70N,73.56E
1819-05-01,30.967,1.275,Surat,India,21.70N,73.56E
1819-06-01,29.965,1.766,Surat,India,21.70N,73.56E
1819-07-01,27.013,1.302,Surat,India,21.70N,73.56E
1819-08-01,26.194,1.611,Surat,India,21.70N,73.56E
1819-09-01,26.225,1.099,Surat,India,21.70N,73.56E
1819-10-01,25.973,1.749,Surat,India,21.70N,73.56E
1819-11-01,23.28,1.622,Surat,India,21.70N,73.56E
1819-12-01,19.345,1.557,Surat,India,21.70N,73.56E
1820-01-01,18.084,4.295,Surat,India,21.70N,73.56E
1820-02-01,21.26,1.784,Surat,India,21.70N,73.56E
1820-03-01,26.057,1.868,Surat,India,21.70N,73.56E
1820-04-01,30.809,1.363,Surat,India,21.70N,73.56E
1820-05-01,31.407,1.49,Surat,India,21.70N,73.56E
1820-06-01,29.959,1.447,Surat,India,21.70N,73.56E
1820-07-01,27.086,2.381,Surat,India,21.70N,73.56E
1820-08-01,25.673,2.205,Surat,India,21.70N,73.56E
1820-09-01,26.43,1.73,Surat,India,21.70N,73.56E
1820-10-01,25.288,1.457,Surat,India,21.70N,73.56E
1820-11-01,22.752,1.605,Surat,India,21.70N,73.56E
1820-12-01,19.252,2.09,Surat,India,21.70N,73.56E
1821-01-01,20.587,2.719,Surat,India,21.70N,73.56E
1821-02-01,23.287,3.415,Surat,India,21.70N,73.56E
1821-03-01,27.328,1.902,Surat,India,21.70N,73.56E
1821-04-01,29.396,1.592,Surat,India,21.70N,73.56E
1821-05-01,31.9,1.663,Surat,India,21.70N,73.56E
1821-06-01,29.996,2.455,Surat,India,21.70N,73.56E
1821-07-01,27.168,1.787,Surat,India,21.70N,73.56E
1821-08-01,26.648,1.58,Surat,India,21.70N,73.56E
1821-09-01,25.686,1.378,Surat,India,21.70N,73.56E
1821-10-01,25.634,1.314,Surat,India,21.70N,73.56E
1821-11-01,23.642,2.346,Surat,India,21.70N,73.56E
1821-12-01,20.177,1.595,Surat,India,21.70N,73.56E
1822-01-01,20.484,2.817,Surat,India,21.70N,73.56E
1822-02-01,23.965,2.18,Surat,India,21.70N,73.56E
1822-03-01,28.942,1.875,Surat,India,21.70N,73.56E
1822-04-01,30.186,1.49,Surat,India,21.70N,73.56E
1822-05-01,31.682,1.405,Surat,India,21.70N,73.56E
1822-06-01,30.062,1.553,Surat,India,21.70N,73.56E
1822-07-01,27.792,1.263,Surat,India,21.70N,73.56E
1822-08-01,26.092,2.09,Surat,India,21.70N,73.56E
1822-09-01,25.982,1.664,Surat,India,21.70N,73.56E
1822-10-01,25.022,1.35,Surat,India,21.70N,73.56E
1822-11-01,22.557,1.76,Surat,India,21.70N,73.56E
1822-12-01,19.161,2.272,Surat,India,21.70N,73.56E
1823-01-01,19.956,1.714,Surat,India,21.70N,73.56E
1823-02-01,22.48,2.447,Surat,India,21.70N,73.56E
1823-03-01,26.889,1.763,Surat,India,21.70N,73.56E
1823-04-01,30.464,2.346,Surat,India,21.70N,73.56E
1823-05-01,31.661,1.463,Surat,India,21.70N,73.56E
1823-06-01,31.061,2.09,Surat,India,21.70N,73.56E
1823-07-01,28.002,1.414,Surat,India,21.70N,73.56E
1823-08-01,26.248,1.384,Surat,India,21.70N,73.56E
1823-09-01,25.421,1.32,Surat,India,21.70N,73.56E
1823-10-01,25.532,1.734,Surat,India,21.70N,73.56E
1823-11-01,22.65,2.988,Surat,India,21.70N,73.56E
1823-12-01,20.388,1.91,Surat,India,21.70N,73.56E
1824-01-01,20.505,1.562,Surat,India,21.70N,73.56E
1824-02-01,22.709,2.51,Surat,India,21.70N,73.56E
1824-03-01,27.187,1.806,Surat,India,21.70N,73.56E
1824-04-01,30.525,2.165,Surat,India,21.70N,73.56E
1824-05-01,31.821,1.55,Surat,India,21.70N,73.56E
1824-06-01,30.963,2.611,Surat,India,21.70N,73.56E
1824-07-01,29.166,3.033,Surat,India,21.70N,73.56E
1824-08-01,26.906,1.666,Surat,India,21.70N,73.56E
1824-09-01,27.28,1.659,Surat,India,21.70N,73.56E
1824-10-01,25.255,1.713,Surat,India,21.70N,73.56E
1824-11-01,23.758,1.854,Surat,India,21.70N,73.56E
1824-12-01,21.985,2.631,Surat,India,21.70N,73.56E
1825-01-01,20.604,2.485,Surat,India,21.70N,73.56E
1825-02-01,22.946,1.771,Surat,India,21.70N,73.56E
1825-03-01,27.067,2.212,Surat,India,21.70N,73.56E
1825-04-01,30.959,2.328,Surat,India,21.70N,73.56E
1825-05-01,31.78,1.376,Surat,India,21.70N,73.56E
1825-06-01,30.833,1.392,Surat,India,21.70N,73.56E
1825-07-01,27.985,2.173,Surat,India,21.70N,73.56E
1825-08-01,26.295,1.982,Surat,India,21.70N,73.56E
1825-09-01,26.397,1.651,Surat,India,21.70N,73.56E
1825-10-01,25.655,1.841,Surat,India,21.70N,73.56E
1825-11-01,24.234,1.909,Surat,India,21.70N,73.56E
1825-12-01,20.298,1.507,Surat,India,21.70N,73.56E
1826-01-01,20.227,1.585,Surat,India,21.70N,73.56E
1826-02-01,21.734,2.103,Surat,India,21.70N,73.56E
1826-03-01,27.193,1.821,Surat,India,21.70N,73.56E
1826-04-01,30.816,2.493,Surat,India,21.70N,73.56E
1826-05-01,32.736,1.485,Surat,India,21.70N,73.56E
1826-06-01,29.99,2.31,Surat,India,21.70N,73.56E
1826-07-01,28.285,1.423,Surat,India,21.70N,73.56E
1826-08-01,26.125,1.363,Surat,India,21.70N,73.56E
1826-09-01,26.462,1.933,Surat,India,21.70N,73.56E
1826-10-01,26.109,2.208,Surat,India,21.70N,73.56E
1826-11-01,24.281,1.509,Surat,India,21.70N,73.56E
1826-12-01,21.827,2.371,Surat,India,21.70N,73.56E
1827-01-01,21.069,2.672,Surat,India,21.70N,73.56E
1827-02-01,23.185,1.673,Surat,India,21.70N,73.56E
1827-03-01,27.606,2.198,Surat,India,21.70N,73.56E
1827-04-01,31.191,2.929,Surat,India,21.70N,73.56E
1827-05-01,31.845,2.369,Surat,India,21.70N,73.56E
1827-06-01,30.611,2.11,Surat,India,21.70N,73.56E
1827-07-01,28.418,1.496,Surat,India,21.70N,73.56E
1827-08-01,26.701,1.408,Surat,India,21.70N,73.56E
1827-09-01,26.167,1.267,Surat,India,21.70N,73.56E
1827-10-01,25.764,1.474,Surat,India,21.70N,73.56E
1827-11-01,24.219,1.539,Surat,India,21.70N,73.56E
1827-12-01,20.219,3.135,Surat,India,21.70N,73.56E
1828-01-01,19.292,2.856,Surat,India,21.70N,73.56E
1828-02-01,22.15,2.293,Surat,India,21.70N,73.56E
1828-03-01,27.134,2.248,Surat,India,21.70N,73.56E
1828-04-01,30.25,2.124,Surat,India,21.70N,73.56E
1828-05-01,31.826,2.266,Surat,India,21.70N,73.56E
1828-06-01,31.327,2.173,Surat,India,21.70N,73.56E
1828-07-01,28.3,1.551,Surat,India,21.70N,73.56E
1828-08-01,26.685,1.699,Surat,India,21.70N,73.56E
1828-09-01,25.391,1.256,Surat,India,21.70N,73.56E
1828-10-01,25.91,1.67,Surat,India,21.70N,73.56E
1828-11-01,24.06,1.767,Surat,India,21.70N,73.56E
1828-12-01,20.645,2.298,Surat,India,21.70N,73.56E
1829-01-01,19.999,1.776,Surat,India,21.70N,73.56E
1829-02-01,21.588,2.604,Surat,India,21.70N,73.56E
1829-03-01,26.783,1.778,Surat,India,21.70N,73.56E
1829-04-01,30.012,1.598,Surat,India,21.70N,73.56E
1829-05-01,32.052,2.907,Surat,India,21.70N,73.56E
1829-06-01,30.403,2.132,Surat,India,21.70N,73.56E
1829-07-01,27.868,1.638,Surat,India,21.70N,73.56E
1829-08-01,26.541,1.498,Surat,India,21.70N,73.56E
1829-09-01,26.093,1.572,Surat,India,21.70N,73.56E
1829-10-01,26.259,1.934,Surat,India,21.70N,73.56E
1829-11-01,23.066,2.606,Surat,India,21.70N,73.56E
1829-12-01,20.138,3.68,Surat,India,21.70N,73.56E
1830-01-01,20.23,2.54,Surat,India,21.70N,73.56E
1830-02-01,23.151,1.916,Surat,India,21.70N,73.56E
1830-03-01,26.505,1.749,Surat,India,21.70N,73.56E
1830-04-01,30.504,1.751,Surat,India,21.70N,73.56E
1830-05-01,30.187,1.973,Surat,India,21.70N,73.56E
1830-06-01,30.259,2.408,Surat,India,21.70N,73.56E
1830-07-01,28.49,1.837,Surat,India,21.70N,73.56E
1830-08-01,26.404,1.786,Surat,India,21.70N,73.56E
1830-09-01,26.027,1.921,Surat,India,21.70N,73.56E
1830-10-01,25.699,2.595,Surat,India,21.70N,73.56E
1830-11-01,24.797,2.103,Surat,India,21.70N,73.56E
1830-12-01,21.334,2.087,Surat,India,21.70N,73.56E
1831-01-01,19.752,2.273,Surat,India,21.70N,73.56E
1831-02-01,22.54,3.895,Surat,India,21.70N,73.56E
1831-03-01,27.006,3.098,Surat,India,21.70N,73.56E
1831-04-01,29.694,1.5,Surat,India,21.70N,73.56E
1831-05-01,32.187,2.485,Surat,India,21.70N,73.56E
1831-06-01,30.839,2.169,Surat,India,21.70N,73.56E
1831-07-01,27.378,1.621,Surat,India,21.70N,73.56E
1831-08-01,25.865,1.526,Surat,India,21.70N,73.56E
1831-09-01,25.546,1.464,Surat,India,21.70N,73.56E
1831-10-01,25.3,1.683,Surat,India,21.70N,73.56E
1831-11-01,22.51,4.087,Surat,India,21.70N,73.56E
1831-12-01,19.747,3.234,Surat,India,21.70N,73.56E
1832-01-01,19.271,1.973,Surat,India,21.70N,73.56E
1832-02-01,21.595,2.207,Surat,India,21.70N,73.56E
1832-03-01,26.991,2.054,Surat,India,21.70N,73.56E
1832-04-01,30.599,3,Surat,India,21.70N,73.56E
1832-05-01,32.225,2.373,Surat,India,21.70N,73.56E
1832-06-01,,,Surat,India,21.70N,73.56E
1832-07-01,28.213,2.214,Surat,India,21.70N,73.56E
1832-08-01,26.327,2.293,Surat,India,21.70N,73.56E
1832-09-01,25.694,1.963,Surat,India,21.70N,73.56E
1832-10-01,25.543,2.232,Surat,India,21.70N,73.56E
1832-11-01,22.673,1.541,Surat,India,21.70N,73.56E
1832-12-01,,,Surat,India,21.70N,73.56E
1833-01-01,20.138,2.641,Surat,India,21.70N,73.56E
1833-02-01,22.753,1.712,Surat,India,21.70N,73.56E
1833-03-01,26.408,2.388,Surat,India,21.70N,73.56E
1833-04-01,29.98,1.744,Surat,India,21.70N,73.56E
1833-05-01,31.382,1.679,Surat,India,21.70N,73.56E
1833-06-01,30.603,1.802,Surat,India,21.70N,73.56E
1833-07-01,28.022,1.606,Surat,India,21.70N,73.56E
1833-08-01,26.171,1.495,Surat,India,21.70N,73.56E
1833-09-01,26.252,1.45,Surat,India,21.70N,73.56E
1833-10-01,25.382,1.547,Surat,India,21.70N,73.56E
1833-11-01,24.039,1.921,Surat,India,21.70N,73.56E
1833-12-01,20.774,2.412,Surat,India,21.70N,73.56E
1834-01-01,18.678,1.949,Surat,India,21.70N,73.56E
1834-02-01,22.528,2.237,Surat,India,21.70N,73.56E
1834-03-01,27.201,2.294,Surat,India,21.70N,73.56E
1834-04-01,29.822,2.156,Surat,India,21.70N,73.56E
1834-05-01,32.511,1.57,Surat,India,21.70N,73.56E
1834-06-01,30.102,2.296,Surat,India,21.70N,73.56E
1834-07-01,27.615,1.523,Surat,India,21.70N,73.56E
1834-08-01,26.475,1.301,Surat,India,21.70N,73.56E
1834-09-01,26.776,2.093,Surat,India,21.70N,73.56E
1834-10-01,25.844,1.274,Surat,India,21.70N,73.56E
1834-11-01,23.885,1.95,Surat,India,21.70N,73.56E
1834-12-01,20.956,1.511,Surat,India,21.70N,73.56E
1835-01-01,20.313,2.022,Surat,India,21.70N,73.56E
1835-02-01,22.478,2.097,Surat,India,21.70N,73.56E
1835-03-01,26,1.67,Surat,India,21.70N,73.56E
1835-04-01,29.272,2.067,Surat,India,21.70N,73.56E
1835-05-01,30.71,1.376,Surat,India,21.70N,73.56E
1835-06-01,29.275,1.81,Surat,India,21.70N,73.56E
1835-07-01,26.883,1.704,Surat,India,21.70N,73.56E
1835-08-01,25.592,1.429,Surat,India,21.70N,73.56E
1835-09-01,25.587,1.589,Surat,India,21.70N,73.56E
1835-10-01,25.18,1.331,Surat,India,21.70N,73.56E
1835-11-01,22.116,1.701,Surat,India,21.70N,73.56E
1835-12-01,18.93,1.757,Surat,India,21.70N,73.56E
1836-01-01,19.533,1.299,Surat,India,21.70N,73.56E
1836-02-01,22.086,1.681,Surat,India,21.70N,73.56E
1836-03-01,26.475,1.741,Surat,India,21.70N,73.56E
1836-04-01,29.472,1.487,Surat,India,21.70N,73.56E
1836-05-01,31.445,1.735,Surat,India,21.70N,73.56E
1836-06-01,30.265,1.458,Surat,India,21.70N,73.56E
1836-07-01,27.54,1.475,Surat,India,21.70N,73.56E
1836-08-01,25.808,1.51,Surat,India,21.70N,73.56E
1836-09-01,26.414,1.961,Surat,India,21.70N,73.56E
1836-10-01,26.232,3.775,Surat,India,21.70N,73.56E
1836-11-01,22.411,1.885,Surat,India,21.70N,73.56E
1836-12-01,20.297,2.133,Surat,India,21.70N,73.56E
1837-01-01,20.16,1.971,Surat,India,21.70N,73.56E
1837-02-01,22.868,1.666,Surat,India,21.70N,73.56E
1837-03-01,25.996,2.179,Surat,India,21.70N,73.56E
1837-04-01,28.816,1.684,Surat,India,21.70N,73.56E
1837-05-01,30.499,1.607,Surat,India,21.70N,73.56E
1837-06-01,29.674,1.827,Surat,India,21.70N,73.56E
1837-07-01,27.536,1.306,Surat,India,21.70N,73.56E
1837-08-01,26.424,1.079,Surat,India,21.70N,73.56E
1837-09-01,26.625,1.471,Surat,India,21.70N,73.56E
1837-10-01,25.42,2.113,Surat,India,21.70N,73.56E
1837-11-01,22.794,2.164,Surat,India,21.70N,73.56E
1837-12-01,20.302,3.095,Surat,India,21.70N,73.56E
1838-01-01,17.803,2.396,Surat,India,21.70N,73.56E
1838-02-01,21.539,1.536,Surat,India,21.70N,73.56E
1838-03-01,25.94,1.772,Surat,India,21.70N,73.56E
1838-04-01,29.933,1.444,Surat,India,21.70N,73.56E
1838-05-01,30.944,1.2,Surat,India,21.70N,73.56E
1838-06-01,30.171,1.538,Surat,India,21.70N,73.56E
1838-07-01,28.464,2.731,Surat,India,21.70N,73.56E
1838-08-01,26.765,2.376,Surat,India,21.70N,73.56E
1838-09-01,26.836,1.415,Surat,India,21.70N,73.56E
1838-10-01,26.006,2.932,Surat,India,21.70N,73.56E
1838-11-01,22.992,2.263,Surat,India,21.70N,73.56E
1838-12-01,20.162,2.124,Surat,India,21.70N,73.56E
1839-01-01,20.302,1.744,Surat,India,21.70N,73.56E
1839-02-01,23.123,1.864,Surat,India,21.70N,73.56E
1839-03-01,25.352,1.939,Surat,India,21.70N,73.56E
1839-04-01,30.037,1.592,Surat,India,21.70N,73.56E
1839-05-01,31.168,1.151,Surat,India,21.70N,73.56E
1839-06-01,29.95,1.387,Surat,India,21.70N,73.56E
1839-07-01,27.999,2.348,Surat,India,21.70N,73.56E
1839-08-01,26.678,1.655,Surat,India,21.70N,73.56E
1839-09-01,26.233,1.336,Surat,India,21.70N,73.56E
1839-10-01,26.104,1.796,Surat,India,21.70N,73.56E
1839-11-01,22.194,1.928,Surat,India,21.70N,73.56E
1839-12-01,19.44,2.1,Surat,India,21.70N,73.56E
1840-01-01,20.43,2.026,Surat,India,21.70N,73.56E
1840-02-01,22.335,1.986,Surat,India,21.70N,73.56E
1840-03-01,26.094,1.667,Surat,India,21.70N,73.56E
1840-04-01,30.159,1.92,Surat,India,21.70N,73.56E
1840-05-01,31.668,1.595,Surat,India,21.70N,73.56E
1840-06-01,30.446,1.666,Surat,India,21.70N,73.56E
1840-07-01,28.284,1.242,Surat,India,21.70N,73.56E
1840-08-01,26.453,1.285,Surat,India,21.70N,73.56E
1840-09-01,26.199,1.191,Surat,India,21.70N,73.56E
1840-10-01,25.513,1.74,Surat,India,21.70N,73.56E
1840-11-01,22.395,3.095,Surat,India,21.70N,73.56E
1840-12-01,19.953,1.539,Surat,India,21.70N,73.56E
1841-01-01,19.487,2.259,Surat,India,21.70N,73.56E
1841-02-01,22.417,1.5,Surat,India,21.70N,73.56E
1841-03-01,25.602,2.863,Surat,India,21.70N,73.56E
1841-04-01,29.073,1.771,Surat,India,21.70N,73.56E
1841-05-01,31.04,1.557,Surat,India,21.70N,73.56E
1841-06-01,30.009,1.458,Surat,India,21.70N,73.56E
1841-07-01,28.319,1.391,Surat,India,21.70N,73.56E
1841-08-01,26.383,1.84,Surat,India,21.70N,73.56E
1841-09-01,26.406,1.173,Surat,India,21.70N,73.56E
1841-10-01,25.416,1.683,Surat,India,21.70N,73.56E
1841-11-01,22.928,1.568,Surat,India,21.70N,73.56E
1841-12-01,19.963,1.951,Surat,India,21.70N,73.56E
1842-01-01,19.666,1.731,Surat,India,21.70N,73.56E
1842-02-01,22.448,1.971,Surat,India,21.70N,73.56E
1842-03-01,27.188,2.294,Surat,India,21.70N,73.56E
1842-04-01,30.251,1.737,Surat,India,21.70N,73.56E
1842-05-01,31.29,1.129,Surat,India,21.70N,73.56E
1842-06-01,29.835,1.355,Surat,India,21.70N,73.56E
1842-07-01,27.761,1.507,Surat,India,21.70N,73.56E
1842-08-01,26.348,1.224,Surat,India,21.70N,73.56E
1842-09-01,26.256,1.449,Surat,India,21.70N,73.56E
1842-10-01,25.852,1.483,Surat,India,21.70N,73.56E
1842-11-01,23.25,1.701,Surat,India,21.70N,73.56E
1842-12-01,20.864,1.247,Surat,India,21.70N,73.56E
1843-01-01,20.113,2.158,Surat,India,21.70N,73.56E
1843-02-01,23.115,1.609,Surat,India,21.70N,73.56E
1843-03-01,26.135,1.919,Surat,India,21.70N,73.56E
1843-04-01,29.697,1.386,Surat,India,21.70N,73.56E
1843-05-01,30.839,1.386,Surat,India,21.70N,73.56E
1843-06-01,29.962,1.384,Surat,India,21.70N,73.56E
1843-07-01,27.622,1.168,Surat,India,21.70N,73.56E
1843-08-01,26.517,1.463,Surat,India,21.70N,73.56E
1843-09-01,26.408,0.923,Surat,India,21.70N,73.56E
1843-10-01,25.703,1.343,Surat,India,21.70N,73.56E
1843-11-01,22.743,0.991,Surat,India,21.70N,73.56E
1843-12-01,19.818,2.826,Surat,India,21.70N,73.56E
1844-01-01,19.505,1.323,Surat,India,21.70N,73.56E
1844-02-01,20.83,2.833,Surat,India,21.70N,73.56E
1844-03-01,26.123,2.33,Surat,India,21.70N,73.56E
1844-04-01,29.649,1.353,Surat,India,21.70N,73.56E
1844-05-01,30.869,1.168,Surat,India,21.70N,73.56E
1844-06-01,30.046,0.952,Surat,India,21.70N,73.56E
1844-07-01,27.409,1.226,Surat,India,21.70N,73.56E
1844-08-01,26.648,2.451,Surat,India,21.70N,73.56E
1844-09-01,26.121,0.874,Surat,India,21.70N,73.56E
1844-10-01,26.094,1.287,Surat,India,21.70N,73.56E
1844-11-01,22.939,0.962,Surat,India,21.70N,73.56E
1844-12-01,20.362,2.097,Surat,India,21.70N,73.56E
1845-01-01,20.205,1.66,Surat,India,21.70N,73.56E
1845-02-01,21.832,2.337,Surat,India,21.70N,73.56E
1845-03-01,26.804,1.508,Surat,India,21.70N,73.56E
1845-04-01,29.974,1.559,Surat,India,21.70N,73.56E
1845-05-01,31.38,1.218,Surat,India,21.70N,73.56E
1845-06-01,29.84,1.382,Surat,India,21.70N,73.56E
1845-07-01,28.104,1.214,Surat,India,21.70N,73.56E
1845-08-01,26.865,1.091,Surat,India,21.70N,73.56E
1845-09-01,26.726,1.17,Surat,India,21.70N,73.56E
1845-10-01,25.565,1.32,Surat,India,21.70N,73.56E
1845-11-01,23.103,1.385,Surat,India,21.70N,73.56E
1845-12-01,19.501,1.95,Surat,India,21.70N,73.56E
1846-01-01,21.319,1.861,Surat,India,21.70N,73.56E
1846-02-01,23.027,1.622,Surat,India,21.70N,73.56E
1846-03-01,28.083,2.047,Surat,India,21.70N,73.56E
1846-04-01,29.742,1.825,Surat,India,21.70N,73.56E
1846-05-01,31.611,1.509,Surat,India,21.70N,73.56E
1846-06-01,30.585,2.015,Surat,India,21.70N,73.56E
1846-07-01,28.691,1.892,Surat,India,21.70N,73.56E
1846-08-01,27.217,1.498,Surat,India,21.70N,73.56E
1846-09-01,26.768,1.731,Surat,India,21.70N,73.56E
1846-10-01,25.482,1.551,Surat,India,21.70N,73.56E
1846-11-01,23.398,1.884,Surat,India,21.70N,73.56E
1846-12-01,20.717,1.658,Surat,India,21.70N,73.56E
1847-01-01,20.418,3.123,Surat,India,21.70N,73.56E
1847-02-01,22.822,1.962,Surat,India,21.70N,73.56E
1847-03-01,25.965,1.817,Surat,India,21.70N,73.56E
1847-04-01,30.157,1.653,Surat,India,21.70N,73.56E
1847-05-01,31.119,1.386,Surat,India,21.70N,73.56E
1847-06-01,29.925,1.667,Surat,India,21.70N,73.56E
1847-07-01,28.041,1.621,Surat,India,21.70N,73.56E
1847-08-01,26.702,1.297,Surat,India,21.70N,73.56E
1847-09-01,26.811,1.335,Surat,India,21.70N,73.56E
1847-10-01,25.864,1.536,Surat,India,21.70N,73.56E
1847-11-01,23.373,1.715,Surat,India,21.70N,73.56E
1847-12-01,18.866,1.639,Surat,India,21.70N,73.56E
1848-01-01,19.721,2.822,Surat,India,21.70N,73.56E
1848-02-01,22.523,1.866,Surat,India,21.70N,73.56E
1848-03-01,26.356,0.957,Surat,India,21.70N,73.56E
1848-04-01,29.926,1.146,Surat,India,21.70N,73.56E
1848-05-01,31.198,1.356,Surat,India,21.70N,73.56E
1848-06-01,29.343,2.241,Surat,India,21.70N,73.56E
1848-07-01,27.936,1.868,Surat,India,21.70N,73.56E
1848-08-01,26.795,1.469,Surat,India,21.70N,73.56E
1848-09-01,26.852,1.584,Surat,India,21.70N,73.56E
1848-10-01,25.839,0.909,Surat,India,21.70N,73.56E
1848-11-01,23.022,1.068,Surat,India,21.70N,73.56E
1848-12-01,20.114,1.461,Surat,India,21.70N,73.56E
1849-01-01,19.196,1.347,Surat,India,21.70N,73.56E
1849-02-01,22.357,1.447,Surat,India,21.70N,73.56E
1849-03-01,26.725,1.984,Surat,India,21.70N,73.56E
1849-04-01,29.614,1.508,Surat,India,21.70N,73.56E
1849-05-01,31.453,1.233,Surat,India,21.70N,73.56E
1849-06-01,29.311,2.077,Surat,India,21.70N,73.56E
1849-07-01,27.548,1.429,Surat,India,21.70N,73.56E
1849-08-01,26.745,1.071,Surat,India,21.70N,73.56E
1849-09-01,26.231,1.315,Surat,India,21.70N,73.56E
1849-10-01,26.02,1.304,Surat,India,21.70N,73.56E
1849-11-01,23.98,1.592,Surat,India,21.70N,73.56E
1849-12-01,19.705,1.975,Surat,India,21.70N,73.56E
1850-01-01,18.785,1.401,Surat,India,21.70N,73.56E
1850-02-01,22.26,1.572,Surat,India,21.70N,73.56E
1850-03-01,26.605,2.81,Surat,India,21.70N,73.56E
1850-04-01,29.55,1.593,Surat,India,21.70N,73.56E
1850-05-01,31.012,1.073,Surat,India,21.70N,73.56E
1850-06-01,30.342,0.943,Surat,India,21.70N,73.56E
1850-07-01,28.186,0.952,Surat,India,21.70N,73.56E
1850-08-01,27.224,1.101,Surat,India,21.70N,73.56E
1850-09-01,27.013,0.845,Surat,India,21.70N,73.56E
1850-10-01,26.889,1.913,Surat,India,21.70N,73.56E
1850-11-01,23.404,2.365,Surat,India,21.70N,73.56E
1850-12-01,19.778,1.103,Surat,India,21.70N,73.56E
1851-01-01,18.962,2.086,Surat,India,21.70N,73.56E
1851-02-01,22.313,0.927,Surat,India,21.70N,73.56E
1851-03-01,26.689,1.821,Surat,India,21.70N,73.56E
1851-04-01,29.915,1.649,Surat,India,21.70N,73.56E
1851-05-01,31.651,1.215,Surat,India,21.70N,73.56E
1851-06-01,29.899,1.581,Surat,India,21.70N,73.56E
1851-07-01,27.634,1.905,Surat,India,21.70N,73.56E
1851-08-01,26.887,1.337,Surat,India,21.70N,73.56E
1851-09-01,27.03,1.059,Surat,India,21.70N,73.56E
1851-10-01,26.427,1.805,Surat,India,21.70N,73.56E
1851-11-01,23.203,1.312,Surat,India,21.70N,73.56E
1851-12-01,19.795,2.856,Surat,India,21.70N,73.56E
1852-01-01,20.021,2.085,Surat,India,21.70N,73.56E
1852-02-01,22.671,1.637,Surat,India,21.70N,73.56E
1852-03-01,25.964,1.597,Surat,India,21.70N,73.56E
